0 , 26.9085, 38 , 26 , 0
276 , 22.2101, 114 , 81 , 76
304 , 20.4942, 118 , 82 , 80
577 , 17.8543, 217 , 143 , 179
590 , 16.2518, 220 , 137 , 182
611 , 14.8053, 227 , 138 , 189
668 , 10.769, 244 , 145 , 206
2095 , 10.745, 617 , 399 , 579
2562 , 10.6573, 727 , 476 , 689
2650 , 9.3244, 756 , 486 , 718
5196 , 8.59055, 881 , 563 , 843
5680 , 8.35257, 982 , 628 , 944
6354 , 7.94492, 1077 , 685 , 1039
8613 , 7.66769, 1363 , 861 , 1325
9092 , 7.25632, 1420 , 899 , 1382
14578 , 7.14725, 1883 , 1181 , 1845
15986 , 7.12596, 1951 , 1228 , 1913
26290 , 7.03452, 2536 , 1615 , 2498
67102 , 6.97526, 3501 , 2299 , 3463
68580 , 6.90692, 3581 , 2330 , 3543
90955 , 6.39789, 4201 , 2748 , 4163
