0 , 26.9085, 38 , 26 , 0
5 , 21.5897, 39 , 27 , 1
71 , 20.6673, 211 , 35 , 24
77 , 19.5726, 234 , 36 , 25
203 , 17.7903, 729 , 52 , 60
225 , 17.1088, 971 , 49 , 72
298 , 14.513, 1237 , 59 , 91
744 , 12.6984, 7508 , 120 , 194
1074 , 11.9794, 12790 , 152 , 248
1198 , 11.9199, 17744 , 164 , 267
2256 , 9.71599, 55310 , 261 , 418
2375 , 8.86056, 64674 , 252 , 425
8449 , 8.79646, 830454 , 400 , 657
9000 , 8.36489, 887338 , 419 , 680
9108 , 8.32412, 903979 , 406 , 683
9504 , 8.20022, 963395 , 412 , 693
13146 , 7.47322, 1480793 , 458 , 768
61501 , 7.45839, 8793554 , 747 , 1247
63682 , 6.43879, 9132402 , 758 , 1264
