0 , 26.9085, 38 , 26 , 0
216 , 23.171, 355 , 52 , 47
305 , 22.8843, 698 , 65 , 79
423 , 15.7739, 849 , 78 , 99
695 , 15.2342, 2116 , 85 , 143
818 , 14.7268, 3242 , 98 , 166
921 , 13.6884, 4984 , 116 , 196
1058 , 12.9606, 6729 , 125 , 220
1094 , 11.7592, 7307 , 123 , 226
1228 , 11.5555, 9739 , 130 , 246
1479 , 10.698, 24057 , 153 , 285
1586 , 9.87384, 32813 , 151 , 297
2028 , 9.58642, 81645 , 161 , 326
2353 , 7.80081, 113109 , 178 , 350
7435 , 7.32062, 918176 , 191 , 430
65906 , 6.88872, 10573759 , 477 , 901
