0 , 30.8148, 44 , 22
2 , 26.2434, 158 , 40
3 , 20.989, 198 , 48
5 , 18.4894, 352 , 56
7 , 16.9176, 430 , 60
10 , 15.5924, 855 , 78
30 , 15.5748, 3285 , 194
35 , 15.3111, 3784 , 221
75 , 14.9338, 8240 , 416
154 , 14.4981, 15183 , 709
426 , 14.3938, 33584 , 1423
466 , 14.2167, 35777 , 1502
675 , 13.4748, 47061 , 1906
833 , 13.2142, 57777 , 2147
6263 , 13.1976, 298620 , 6809
7588 , 13.0771, 339274 , 7592
7975 , 12.8477, 350733 , 7798
9981 , 12.7145, 414618 , 8817
10271 , 12.5696, 423661 , 8938
16111 , 12.4104, 609506 , 11261
