0 , 30.8148, 44 , 22
2 , 26.3384, 89 , 39
3 , 25.362, 94 , 43
4 , 24.9158, 123 , 56
5 , 24.0424, 151 , 68
7 , 23.8377, 163 , 74
9 , 18.3273, 193 , 89
12 , 17.6335, 244 , 106
53 , 17.1709, 663 , 331
59 , 15.3745, 694 , 350
195 , 14.9649, 1552 , 834
264 , 14.6716, 1884 , 1034
320 , 13.7697, 2135 , 1185
759 , 13.6921, 3790 , 2044
835 , 13.6705, 4030 , 2169
13936 , 13.09, 20191 , 10676
14989 , 13.0342, 21080 , 11102
18010 , 11.8583, 23295 , 12156
35626 , 11.7956, 37581 , 17028
44666 , 11.3445, 42500 , 18675
