0 , 30.8148, 44 , 22
1 , 29.7704, 58 , 29
1 , 25.5671, 70 , 34
5 , 20.9276, 121 , 57
17 , 19.3495, 306 , 137
27 , 19.3157, 391 , 182
34 , 18.4051, 468 , 222
35 , 17.9603, 470 , 223
37 , 17.8761, 491 , 237
42 , 17.2994, 531 , 259
58 , 15.3491, 642 , 319
290 , 15.1819, 1899 , 1073
406 , 14.165, 2357 , 1349
551 , 13.6683, 2860 , 1605
701 , 13.583, 3339 , 1858
1252 , 13.5756, 4886 , 2639
1468 , 13.5541, 5385 , 2909
1693 , 12.8289, 5908 , 3168
14933 , 12.0661, 22225 , 10481
43901 , 11.27, 44565 , 18634
