0 , 30.8148, 44 , 22
1 , 28.4562, 83 , 48
4 , 24.1679, 127 , 80
42 , 20.0618, 570 , 392
169 , 19.7427, 1409 , 980
277 , 19.1135, 1903 , 1345
819 , 16.9582, 3397 , 2459
870 , 16.8212, 3468 , 2513
1392 , 16.4748, 4368 , 3194
1601 , 16.3913, 4716 , 3451
2545 , 16.1498, 6072 , 4484
2903 , 15.8629, 6522 , 4830
4868 , 15.8007, 8695 , 6449
5689 , 14.5528, 9449 , 7021
14328 , 14.4296, 15464 , 11558
16550 , 14.3397, 16689 , 12487
17947 , 13.4955, 17400 , 13030
20363 , 13.4337, 18583 , 13860
36781 , 12.8624, 25014 , 18740
