0 , 30.8148, 44 , 22
1 , 28.8869, 104 , 31
1 , 26.0354, 133 , 36
2 , 23.0567, 229 , 48
4 , 19.4282, 394 , 61
11 , 15.0719, 959 , 99
103 , 14.9416, 11530 , 528
196 , 14.8783, 18135 , 827
347 , 14.814, 27855 , 1244
350 , 14.0731, 28029 , 1250
1177 , 14.0626, 69926 , 2615
1703 , 13.698, 89409 , 3268
2191 , 13.4298, 108798 , 3802
4274 , 13.4245, 186283 , 5579
4347 , 13.395, 188429 , 5635
5084 , 13.3817, 211824 , 6142
6782 , 13.2242, 258616 , 7230
9727 , 12.9941, 329929 , 8724
13182 , 12.8517, 415662 , 10219
17052 , 12.2751, 508872 , 11680
27310 , 12.1978, 812180 , 14674
38269 , 12.1882, 1107757 , 17462
38791 , 12.036, 1121523 , 17575
