0 , 24.345, 183 , 178 , 0
0 , 19.018, 185 , 142 , 2
11 , 16.2301, 369 , 218 , 186
15 , 16.2301, 423 , 250 , 240
17 , 16.2263, 441 , 268 , 258
41 , 16.2263, 673 , 500 , 490
79 , 16.2263, 923 , 750 , 740
96 , 13.7809, 1017 , 844 , 834
130 , 13.7809, 1177 , 1000 , 994
190 , 13.7809, 1427 , 1250 , 1244
262 , 13.7809, 1677 , 1500 , 1494
345 , 13.7809, 1927 , 1750 , 1744
437 , 13.7809, 2177 , 2000 , 1994
541 , 13.7809, 2427 , 2250 , 2244
655 , 13.7809, 2677 , 2500 , 2494
781 , 13.7809, 2927 , 2750 , 2744
917 , 13.7809, 3177 , 3000 , 2994
1065 , 13.7809, 3427 , 3250 , 3244
1226 , 13.7809, 3677 , 3500 , 3494
1396 , 13.7809, 3927 , 3750 , 3744
1575 , 13.7809, 4177 , 4000 , 3994
1764 , 13.7809, 4427 , 4250 , 4244
1965 , 13.7809, 4677 , 4500 , 4494
2176 , 13.7809, 4927 , 4750 , 4744
2397 , 13.7809, 5177 , 5000 , 4994
2631 , 13.7809, 5427 , 5250 , 5244
2875 , 13.7809, 5677 , 5500 , 5494
3130 , 13.7809, 5927 , 5750 , 5744
3397 , 13.7809, 6177 , 6000 , 5994
3673 , 13.7809, 6427 , 6250 , 6244
3963 , 13.7809, 6677 , 6500 , 6494
4261 , 13.7809, 6927 , 6750 , 6744
4570 , 13.7809, 7177 , 7000 , 6994
4890 , 13.7809, 7427 , 7250 , 7244
5219 , 13.7809, 7677 , 7500 , 7494
5560 , 13.7809, 7927 , 7750 , 7744
5911 , 13.7809, 8177 , 8000 , 7994
6272 , 13.7809, 8427 , 8250 , 8244
6645 , 13.7809, 8677 , 8500 , 8494
7031 , 13.7809, 8927 , 8750 , 8744
7428 , 13.7809, 9177 , 9000 , 8994
7834 , 13.7809, 9427 , 9250 , 9244
8255 , 13.7809, 9677 , 9500 , 9494
8678 , 13.7809, 9927 , 9750 , 9744
9117 , 13.7809, 10177 , 10000 , 9994
9563 , 13.7809, 10427 , 10250 , 10244
10021 , 13.7809, 10677 , 10500 , 10494
10491 , 13.7809, 10927 , 10750 , 10744
10968 , 13.7809, 11177 , 11000 , 10994
11461 , 13.7809, 11427 , 11250 , 11244
11965 , 13.7809, 11677 , 11500 , 11494
12480 , 13.7809, 11927 , 11750 , 11744
13008 , 13.7809, 12177 , 12000 , 11994
13542 , 13.7809, 12427 , 12250 , 12244
14087 , 13.7809, 12677 , 12500 , 12494
14645 , 13.7809, 12927 , 12750 , 12744
15213 , 13.7809, 13177 , 13000 , 12994
15788 , 13.7809, 13427 , 13250 , 13244
16377 , 13.7809, 13677 , 13500 , 13494
16976 , 13.7809, 13927 , 13750 , 13744
17585 , 13.7809, 14177 , 14000 , 13994
18207 , 13.7809, 14427 , 14250 , 14244
18845 , 13.7809, 14677 , 14500 , 14494
19487 , 13.7809, 14927 , 14750 , 14744
20144 , 13.7809, 15177 , 15000 , 14994
20811 , 13.7809, 15427 , 15250 , 15244
21485 , 13.7809, 15677 , 15500 , 15494
22162 , 13.7809, 15927 , 15750 , 15744
22853 , 13.7809, 16177 , 16000 , 15994
23561 , 13.7809, 16427 , 16250 , 16244
24277 , 13.7809, 16677 , 16500 , 16494
25008 , 13.7809, 16927 , 16750 , 16744
25752 , 13.7809, 17177 , 17000 , 16994
26503 , 13.7809, 17427 , 17250 , 17244
27260 , 13.7809, 17677 , 17500 , 17494
28024 , 13.7809, 17927 , 17750 , 17744
28811 , 13.7809, 18177 , 18000 , 17994
29611 , 13.7809, 18427 , 18250 , 18244
30410 , 13.7809, 18677 , 18500 , 18494
31226 , 13.7809, 18927 , 18750 , 18744
32055 , 13.7809, 19177 , 19000 , 18994
32905 , 13.7809, 19427 , 19250 , 19244
33758 , 13.7809, 19677 , 19500 , 19494
34617 , 13.7809, 19927 , 19750 , 19744
35492 , 13.7809, 20177 , 20000 , 19994
36373 , 13.7809, 20427 , 20250 , 20244
37269 , 13.7809, 20677 , 20500 , 20494
38180 , 13.7809, 20927 , 20750 , 20744
39091 , 13.7809, 21177 , 21000 , 20994
40005 , 13.7809, 21427 , 21250 , 21244
40948 , 13.7809, 21677 , 21500 , 21494
41906 , 13.7809, 21927 , 21750 , 21744
42870 , 13.7809, 22177 , 22000 , 21994
43830 , 13.7809, 22427 , 22250 , 22244
44816 , 13.7809, 22677 , 22500 , 22494
