0 , 24.345, 183 , 178 , 0
0 , 21.094, 185 , 141 , 1
0 , 19.5176, 186 , 64 , 2
0 , 17.448, 194 , 45 , 7
0 , 16.6462, 195 , 27 , 8
0 , 14.8577, 198 , 28 , 9
0 , 12.8394, 206 , 20 , 12
2 , 12.2401, 266 , 36 , 33
18 , 12.1501, 827 , 210 , 208
22 , 12.1501, 936 , 250 , 249
22 , 10.7079, 947 , 253 , 252
64 , 10.7079, 1739 , 500 , 504
116 , 10.7079, 2498 , 750 , 756
116 , 10.7079, 2499 , 750 , 756
181 , 10.7079, 3381 , 1000 , 1012
181 , 10.7079, 3382 , 1000 , 1012
181 , 10.7079, 3383 , 1000 , 1012
181 , 10.7079, 3384 , 1000 , 1012
181 , 10.7079, 3385 , 1000 , 1012
181 , 10.7079, 3386 , 1000 , 1012
255 , 10.7079, 4160 , 1250 , 1270
255 , 10.7079, 4161 , 1250 , 1270
341 , 10.7079, 4961 , 1500 , 1522
440 , 10.7079, 5808 , 1750 , 1776
549 , 10.7079, 6680 , 2000 , 2032
670 , 10.7079, 7508 , 2250 , 2289
670 , 10.7079, 7509 , 2250 , 2289
800 , 10.7079, 8236 , 2500 , 2543
800 , 10.7079, 8237 , 2500 , 2543
800 , 10.7079, 8238 , 2500 , 2543
800 , 10.7079, 8239 , 2500 , 2543
941 , 10.7079, 9010 , 2750 , 2798
941 , 10.7079, 9011 , 2750 , 2798
941 , 10.7079, 9012 , 2750 , 2798
941 , 10.7079, 9013 , 2750 , 2798
941 , 10.7079, 9014 , 2750 , 2798
941 , 10.7079, 9015 , 2750 , 2798
941 , 10.7079, 9016 , 2750 , 2798
941 , 10.7079, 9017 , 2750 , 2798
1091 , 10.7079, 9773 , 3000 , 3050
1259 , 10.7079, 10593 , 3250 , 3306
1260 , 10.7079, 10594 , 3250 , 3306
1260 , 10.7079, 10595 , 3250 , 3306
1260 , 10.7079, 10596 , 3250 , 3306
1260 , 10.7079, 10597 , 3250 , 3306
1260 , 10.7079, 10598 , 3250 , 3306
1438 , 10.7079, 11441 , 3500 , 3561
1438 , 10.7079, 11442 , 3500 , 3561
1438 , 10.7079, 11443 , 3500 , 3561
1623 , 10.7079, 12196 , 3750 , 3819
1623 , 10.7079, 12197 , 3750 , 3819
1623 , 10.7079, 12198 , 3750 , 3819
1623 , 10.7079, 12199 , 3750 , 3819
1824 , 10.7079, 12990 , 4000 , 4073
2030 , 10.7079, 13715 , 4250 , 4326
2030 , 10.7079, 13716 , 4250 , 4326
2031 , 10.7079, 13717 , 4250 , 4326
2031 , 10.7079, 13718 , 4250 , 4326
2031 , 10.7079, 13719 , 4250 , 4326
2254 , 10.7079, 14566 , 4500 , 4583
2254 , 10.7079, 14567 , 4500 , 4583
2254 , 10.7079, 14568 , 4500 , 4583
2485 , 10.7079, 15340 , 4750 , 4839
2485 , 10.7079, 15341 , 4750 , 4839
2485 , 10.7079, 15342 , 4750 , 4839
2727 , 10.7079, 16161 , 5000 , 5092
2727 , 10.7079, 16162 , 5000 , 5092
2727 , 10.7079, 16163 , 5000 , 5092
2727 , 10.7079, 16164 , 5000 , 5092
2978 , 10.7079, 16907 , 5250 , 5345
2978 , 10.7079, 16908 , 5250 , 5345
2978 , 10.7079, 16909 , 5250 , 5345
2978 , 10.7079, 16910 , 5250 , 5345
3241 , 10.7079, 17627 , 5500 , 5600
3241 , 10.7079, 17628 , 5500 , 5600
3241 , 10.7079, 17629 , 5500 , 5600
3515 , 10.7079, 18407 , 5750 , 5855
3798 , 10.7079, 19135 , 6000 , 6108
3798 , 10.7079, 19136 , 6000 , 6108
3798 , 10.7079, 19137 , 6000 , 6108
4095 , 10.7079, 19916 , 6250 , 6366
4095 , 10.7079, 19917 , 6250 , 6366
4095 , 10.7079, 19918 , 6250 , 6367
4402 , 10.7079, 20696 , 6500 , 6619
4402 , 10.7079, 20697 , 6500 , 6619
4402 , 10.7079, 20698 , 6500 , 6619
4402 , 10.7079, 20699 , 6500 , 6619
4718 , 10.7079, 21425 , 6750 , 6872
5053 , 10.7079, 22279 , 7000 , 7125
5053 , 10.7079, 22280 , 7000 , 7125
