0 , 24.345, 183 , 178 , 0
2 , 23.7624, 187 , 144 , 4
2 , 23.1736, 188 , 145 , 5
2 , 22.2343, 189 , 146 , 6
2 , 21.8596, 190 , 99 , 7
2 , 21.185, 192 , 101 , 9
2 , 20.8451, 193 , 102 , 10
3 , 20.8204, 194 , 68 , 11
3 , 20.726, 196 , 70 , 13
3 , 18.9998, 197 , 71 , 14
3 , 18.2354, 200 , 49 , 17
3 , 17.9637, 206 , 55 , 23
3 , 17.3628, 207 , 50 , 24
4 , 17.2691, 208 , 51 , 25
4 , 17.0226, 210 , 53 , 27
4 , 16.8051, 211 , 43 , 28
4 , 16.6144, 212 , 44 , 29
4 , 16.4885, 216 , 48 , 33
4 , 16.4528, 217 , 49 , 34
4 , 16.1312, 218 , 50 , 35
4 , 15.9892, 219 , 45 , 36
4 , 15.982, 220 , 46 , 37
5 , 15.7008, 226 , 52 , 43
17 , 15.6209, 413 , 239 , 230
17 , 15.4385, 415 , 241 , 232
17 , 15.2623, 416 , 242 , 233
17 , 14.9936, 417 , 242 , 234
17 , 14.5083, 420 , 245 , 237
18 , 14.5083, 425 , 250 , 242
18 , 14.4064, 427 , 252 , 244
18 , 14.2041, 428 , 252 , 245
18 , 14.1057, 429 , 253 , 246
18 , 14.0143, 430 , 254 , 247
19 , 13.5031, 431 , 255 , 248
83 , 13.347, 486 , 307 , 303
84 , 13.0027, 487 , 308 , 304
314 , 12.5451, 488 , 309 , 305
359 , 12.1037, 514 , 334 , 331
378 , 12.1037, 681 , 500 , 498
384 , 10.7103, 717 , 536 , 534
419 , 10.7103, 935 , 750 , 752
462 , 10.7103, 1191 , 1000 , 1008
519 , 10.7103, 1449 , 1250 , 1266
585 , 10.7103, 1702 , 1500 , 1519
662 , 10.7103, 1957 , 1750 , 1774
745 , 10.7103, 2209 , 2000 , 2026
842 , 10.7103, 2471 , 2250 , 2288
1047 , 10.7103, 2721 , 2500 , 2538
1164 , 10.7103, 2971 , 2750 , 2788
1284 , 10.7103, 3221 , 3000 , 3038
1413 , 10.7103, 3471 , 3250 , 3288
1555 , 10.7103, 3721 , 3500 , 3538
1703 , 10.7103, 3971 , 3750 , 3788
1865 , 10.7103, 4221 , 4000 , 4038
2030 , 10.7103, 4471 , 4250 , 4288
3071 , 10.7103, 4721 , 4500 , 4538
3265 , 10.7103, 5014 , 4750 , 4831
3474 , 10.7103, 5340 , 5000 , 5157
3677 , 10.7103, 5590 , 5250 , 5407
3789 , 10.5072, 5713 , 5373 , 5530
4262 , 10.5072, 5861 , 5500 , 5678
4485 , 10.5072, 6111 , 5750 , 5928
4727 , 10.5072, 6361 , 6000 , 6178
4978 , 10.5072, 6612 , 6250 , 6429
5233 , 10.5072, 6865 , 6500 , 6682
5498 , 10.5072, 7115 , 6750 , 6932
5761 , 10.5072, 7365 , 7000 , 7182
6058 , 10.5072, 7665 , 7250 , 7482
7285 , 10.5072, 7919 , 7500 , 7736
7597 , 10.5072, 8171 , 7750 , 7988
7910 , 10.5072, 8423 , 8000 , 8240
8231 , 10.5072, 8688 , 8250 , 8505
8577 , 10.5072, 8951 , 8500 , 8768
8682 , 10.3584, 9027 , 8576 , 8844
8933 , 10.3584, 9205 , 8750 , 9022
9314 , 10.3584, 9455 , 9000 , 9272
9714 , 10.3584, 9705 , 9250 , 9522
12790 , 10.3584, 9956 , 9500 , 9773
13170 , 10.3584, 10206 , 9750 , 10023
13559 , 10.3584, 10456 , 10000 , 10273
13960 , 10.3584, 10823 , 10250 , 10640
14400 , 10.3584, 11142 , 10500 , 10959
14801 , 10.2829, 11384 , 10732 , 11201
14829 , 10.2287, 11399 , 10747 , 11216
14835 , 10.0154, 11402 , 10750 , 11219
14842 , 10.0154, 11405 , 10750 , 11222
15283 , 10.0154, 11655 , 11000 , 11472
18682 , 10.0154, 12007 , 11250 , 11824
19141 , 10.0154, 12257 , 11500 , 12074
19596 , 10.0154, 12508 , 11750 , 12325
20081 , 10.0154, 12784 , 12000 , 12601
20081 , 10.0154, 12785 , 12000 , 12602
20081 , 10.0154, 12786 , 12000 , 12603
20081 , 10.0154, 12787 , 12000 , 12604
20081 , 10.0154, 12788 , 12000 , 12605
20081 , 10.0154, 12789 , 12000 , 12606
20081 , 10.0154, 12790 , 12000 , 12607
20598 , 10.0154, 13096 , 12250 , 12913
20598 , 10.0154, 13097 , 12250 , 12914
21112 , 10.0154, 13398 , 12500 , 13215
21655 , 10.0154, 13703 , 12750 , 13520
29584 , 10.0154, 13957 , 13000 , 13774
30101 , 10.0154, 14209 , 13250 , 14026
30629 , 10.0154, 14459 , 13500 , 14276
31155 , 10.0154, 14709 , 13750 , 14526
31724 , 10.0154, 14989 , 14000 , 14806
32307 , 10.0154, 15260 , 14250 , 15077
32886 , 10.0154, 15510 , 14500 , 15327
39665 , 10.0154, 15809 , 14750 , 15626
40240 , 10.0154, 16068 , 15000 , 15885
40846 , 10.0154, 16385 , 15250 , 16202
41446 , 10.0154, 16640 , 15500 , 16457
42062 , 10.0154, 16892 , 15750 , 16709
42685 , 10.0154, 17145 , 16000 , 16962
43321 , 10.0154, 17395 , 16250 , 17212
43947 , 10.0154, 17649 , 16500 , 17466
