0 , 30.8148, 44 , 22
9 , 29.4566, 99 , 58
9 , 28.2128, 100 , 59
10 , 28.1489, 104 , 63
16 , 24.8559, 189 , 75
16 , 22.4592, 202 , 76
81 , 20.6103, 386 , 160
103 , 18.7372, 491 , 182
349 , 18.4298, 736 , 340
735 , 17.6188, 1022 , 491
1051 , 17.4471, 1199 , 586
1055 , 17.1901, 1200 , 587
1058 , 16.0098, 1201 , 588
2527 , 14.0485, 1650 , 901
17316 , 13.8321, 3690 , 2259
17382 , 13.7352, 3694 , 2263
24146 , 12.7379, 4511 , 2642
80007 , 12.7179, 8141 , 4661
80332 , 12.4186, 8150 , 4670
108302 , 11.7091, 9168 , 5380
108344 , 11.6374, 9169 , 5381
