0 , 24.345, 183 , 178
5 , 21.548, 205 , 162
39 , 19.702, 247 , 139
61 , 19.5544, 290 , 145
62 , 18.3397, 311 , 166
64 , 17.4393, 332 , 176
119 , 16.9937, 374 , 218
172 , 15.1759, 416 , 248
330 , 15.1759, 425 , 250
414 , 14.9581, 438 , 263
1260 , 13.981, 669 , 494
1261 , 13.981, 676 , 500
1605 , 13.9516, 690 , 514
2439 , 13.8659, 774 , 598
3892 , 13.8659, 926 , 750
6299 , 13.8659, 1176 , 1000
7435 , 13.2819, 1320 , 1144
10640 , 13.2819, 1429 , 1250
13324 , 13.2819, 1679 , 1500
20372 , 13.2819, 1929 , 1750
20391 , 13.0335, 1930 , 1751
24059 , 12.5764, 1993 , 1800
32227 , 12.5764, 2230 , 2000
41502 , 12.5764, 2480 , 2250
