0 , 42.6036, 45 , 14 , 0
1081 , 39.6944, 331 , 88 , 283
3044 , 37.2397, 738 , 187 , 684
3959 , 32.3934, 892 , 224 , 837
4060 , 31.2916, 897 , 226 , 842
4698 , 27.7742, 958 , 248 , 900
6626 , 25.4207, 1223 , 329 , 1158
8790 , 23.7243, 1448 , 402 , 1367
9073 , 22.7568, 1496 , 410 , 1408
10214 , 20.939, 1590 , 439 , 1492
13667 , 19.8951, 1996 , 541 , 1835
14161 , 19.4485, 2064 , 555 , 1886
16284 , 18.5765, 2286 , 579 , 2056
20253 , 18.2666, 2837 , 715 , 2451
20421 , 17.8384, 2881 , 678 , 2482
30398 , 17.083, 4470 , 989 , 3523
35736 , 16.7323, 5345 , 1126 , 4046
41723 , 15.8832, 6298 , 1306 , 4599
58487 , 15.7092, 8575 , 1679 , 5807
89773 , 15.2696, 12649 , 2382 , 7908
