0 , 42.6036, 45 , 14 , 0
1636 , 42.5432, 412 , 146 , 367
2165 , 32.1819, 519 , 183 , 474
2305 , 27.5887, 531 , 191 , 486
4331 , 26.9225, 647 , 235 , 602
6780 , 26.0078, 887 , 348 , 842
6817 , 23.8291, 891 , 350 , 846
7638 , 22.8669, 962 , 366 , 917
9220 , 22.4894, 1016 , 392 , 971
9460 , 20.8063, 1020 , 390 , 975
9628 , 19.2218, 1021 , 346 , 976
26576 , 18.7663, 2802 , 1019 , 2757
26628 , 18.0372, 2803 , 1020 , 2758
33149 , 17.5156, 3355 , 1220 , 3310
34419 , 17.5016, 3425 , 1246 , 3380
46941 , 15.1667, 4408 , 1738 , 4363
87899 , 14.8113, 5051 , 2080 , 5006
88809 , 14.6115, 5066 , 2094 , 5021
91388 , 14.111, 5147 , 2154 , 5102
