0 , 42.6036, 45 , 14 , 0
78 , 37.1196, 72 , 21 , 27
415 , 36.347, 155 , 47 , 108
589 , 35.5751, 193 , 58 , 145
978 , 32.2701, 298 , 86 , 246
1226 , 25.3489, 333 , 101 , 280
2223 , 21.8787, 532 , 155 , 457
3911 , 21.7313, 900 , 247 , 763
4645 , 21.1264, 995 , 276 , 841
5583 , 20.8549, 1184 , 324 , 1007
7224 , 15.2264, 1422 , 399 , 1199
20618 , 14.377, 4222 , 793 , 2511
22119 , 14.2906, 4486 , 816 , 2643
53075 , 14.2595, 9207 , 1523 , 4717
61499 , 13.9692, 10261 , 1699 , 5192
79325 , 13.9291, 12728 , 2081 , 6238
