0 , 42.6036, 45 , 14 , 0
170 , 41.6207, 111 , 30 , 66
186 , 36.1339, 114 , 32 , 69
233 , 35.3023, 134 , 37 , 89
307 , 33.0673, 152 , 44 , 107
342 , 29.9747, 160 , 48 , 115
852 , 24.0556, 263 , 88 , 218
957 , 22.9073, 281 , 95 , 236
1036 , 22.8386, 296 , 104 , 251
1121 , 18.4048, 308 , 107 , 263
1167 , 16.2588, 312 , 99 , 267
3571 , 15.9314, 810 , 346 , 765
3858 , 14.0814, 866 , 381 , 821
4714 , 13.3629, 1004 , 441 , 959
5653 , 12.8885, 1148 , 503 , 1103
6805 , 11.2363, 1330 , 593 , 1285
8783 , 9.96861, 1536 , 700 , 1491
15137 , 9.48827, 2136 , 1048 , 2091
59832 , 7.84421, 4886 , 2652 , 4841
