0 , 42.6036, 45 , 14 , 0
205 , 42.2683, 172 , 29 , 62
217 , 40.9958, 176 , 30 , 63
626 , 32.2732, 514 , 56 , 171
843 , 27.7625, 851 , 69 , 198
2929 , 25.6001, 11638 , 169 , 518
5052 , 23.9911, 24798 , 263 , 794
6054 , 23.4791, 35831 , 304 , 938
7534 , 18.2097, 49049 , 362 , 1083
18882 , 18.0768, 475736 , 589 , 1798
29660 , 17.7509, 889046 , 799 , 2468
32717 , 15.8942, 1019269 , 854 , 2662
58516 , 15.0477, 2576445 , 1095 , 3462
101596 , 15.0163, 5661930 , 1372 , 4321
119006 , 14.5777, 6865396 , 1490 , 4626
