0 , 42.6036, 45 , 14 , 0
167 , 39.6496, 188 , 30 , 65
473 , 38.2945, 411 , 50 , 128
840 , 33.1103, 646 , 74 , 186
1011 , 32.0757, 905 , 84 , 212
1062 , 31.6318, 1016 , 87 , 222
1085 , 29.8108, 1019 , 88 , 223
1869 , 27.855, 3847 , 130 , 371
2563 , 26.5576, 6067 , 165 , 443
4455 , 26.1928, 16300 , 241 , 687
4533 , 25.7994, 16416 , 242 , 688
5583 , 21.9316, 22479 , 290 , 836
10849 , 21.809, 79501 , 424 , 1256
11294 , 21.5741, 86793 , 438 , 1306
13427 , 20.8865, 115499 , 495 , 1477
13671 , 20.6572, 117248 , 498 , 1485
13833 , 19.0047, 121215 , 500 , 1506
20764 , 16.237, 284026 , 622 , 1918
63899 , 15.6337, 2399768 , 1067 , 3346
91352 , 15.371, 3988495 , 1303 , 4018
