0 , 42.6036, 45 , 14 , 0
84 , 37.0824, 71 , 23 , 26
110 , 34.9102, 74 , 25 , 29
175 , 34.0869, 89 , 31 , 44
368 , 25.5898, 137 , 49 , 92
663 , 22.7319, 195 , 80 , 150
695 , 16.2629, 207 , 79 , 162
1333 , 12.7517, 344 , 133 , 299
4489 , 12.2755, 945 , 439 , 900
4532 , 12.1312, 952 , 444 , 907
5254 , 11.0451, 1063 , 502 , 1018
6219 , 10.3817, 1191 , 559 , 1146
10240 , 9.13045, 1629 , 799 , 1584
12692 , 9.09302, 1842 , 909 , 1797
13373 , 7.50667, 1890 , 939 , 1845
119707 , 7.38949, 6389 , 3720 , 6344
