0 , 42.6036, 45 , 14 , 0
109 , 41.2334, 78 , 23 , 33
899 , 38.8844, 255 , 72 , 209
1069 , 38.6318, 313 , 83 , 266
1631 , 35.2905, 407 , 110 , 359
2136 , 30.9526, 511 , 142 , 461
2478 , 29.6565, 542 , 153 , 490
2654 , 21.4944, 572 , 161 , 517
7013 , 21.0311, 1280 , 327 , 1126
8559 , 20.3466, 1452 , 373 , 1268
11150 , 20.052, 1831 , 457 , 1565
15481 , 20.0363, 2517 , 617 , 2107
16208 , 19.0649, 2593 , 639 , 2172
18985 , 15.4285, 2943 , 718 , 2426
87135 , 14.9343, 11541 , 2117 , 6754
92078 , 14.0853, 12093 , 2202 , 7003
102497 , 11.7106, 13027 , 2326 , 7383
