0 , 42.6036, 45 , 14 , 0
25 , 38.8795, 52 , 17 , 7
55 , 36.4307, 61 , 19 , 16
62 , 33.9011, 63 , 20 , 18
305 , 32.3081, 119 , 44 , 74
350 , 30.8266, 131 , 49 , 86
399 , 24.114, 139 , 53 , 94
797 , 19.5764, 217 , 82 , 172
829 , 16.6229, 227 , 80 , 182
876 , 16.4878, 231 , 79 , 186
1494 , 14.9743, 358 , 136 , 313
2202 , 14.6716, 483 , 196 , 438
3705 , 13.5274, 786 , 357 , 741
4542 , 11.3972, 941 , 422 , 896
6969 , 10.7879, 1270 , 588 , 1225
9208 , 10.4284, 1488 , 707 , 1443
28210 , 9.25301, 3195 , 1661 , 3150
44125 , 9.00412, 4171 , 2219 , 4126
45481 , 8.26909, 4255 , 2269 , 4210
