0 , 42.6036, 45 , 14 , 0
257 , 38.5035, 131 , 36 , 86
1405 , 36.7441, 417 , 121 , 372
4561 , 33.2232, 903 , 286 , 858
4582 , 33.0235, 905 , 287 , 860
4616 , 31.6048, 908 , 289 , 863
6267 , 31.3633, 1138 , 372 , 1093
6493 , 31.122, 1198 , 379 , 1153
6510 , 30.1847, 1200 , 380 , 1155
6670 , 28.1306, 1242 , 388 , 1197
8791 , 27.681, 1504 , 470 , 1459
8897 , 26.1358, 1518 , 474 , 1473
8916 , 24.4838, 1520 , 475 , 1475
10172 , 23.2032, 1612 , 506 , 1567
12738 , 23.1359, 1820 , 574 , 1775
20123 , 22.2412, 2077 , 666 , 2032
26112 , 20.7397, 2451 , 790 , 2406
26293 , 20.1752, 2469 , 785 , 2424
33069 , 19.5195, 2925 , 902 , 2880
39843 , 18.8888, 3362 , 1032 , 3317
73342 , 18.452, 5168 , 1693 , 5123
