0 , 24.345, 183 , 178 , 0
1 , 23.4292, 184 , 141 , 1
4 , 23.345, 187 , 143 , 3
6 , 20.8692, 189 , 145 , 5
10 , 19.3206, 193 , 65 , 8
11 , 18.9016, 194 , 45 , 9
14 , 18.3019, 205 , 49 , 13
15 , 17.9544, 206 , 41 , 14
15 , 15.7501, 209 , 42 , 15
21 , 14.5777, 233 , 33 , 24
33 , 14.2708, 289 , 45 , 38
38 , 12.8136, 312 , 51 , 44
41 , 12.1138, 320 , 48 , 47
136 , 11.7309, 581 , 132 , 131
329 , 11.7309, 976 , 250 , 250
329 , 11.7309, 977 , 250 , 250
511 , 11.1914, 1257 , 340 , 342
954 , 11.1914, 1800 , 500 , 507
1825 , 11.1914, 2557 , 750 , 760
1825 , 11.1914, 2558 , 750 , 760
2972 , 11.1914, 3352 , 1000 , 1014
2972 , 11.1914, 3353 , 1000 , 1014
4371 , 11.1914, 4155 , 1250 , 1270
4371 , 11.1914, 4156 , 1250 , 1270
4372 , 11.1914, 4157 , 1250 , 1270
4372 , 11.1914, 4158 , 1250 , 1270
4372 , 11.1914, 4159 , 1250 , 1270
4372 , 11.1914, 4160 , 1250 , 1270
6019 , 11.1914, 4886 , 1500 , 1526
6697 , 11.1391, 5164 , 1592 , 1620
7874 , 11.1386, 5676 , 1740 , 1769
7956 , 11.1386, 5709 , 1750 , 1779
7956 , 11.1386, 5710 , 1750 , 1779
7956 , 11.1386, 5711 , 1750 , 1779
7957 , 11.1386, 5712 , 1750 , 1779
7957 , 11.1386, 5713 , 1750 , 1780
7957 , 11.1386, 5714 , 1750 , 1780
7957 , 11.1386, 5715 , 1750 , 1780
7958 , 11.1386, 5716 , 1750 , 1780
7958 , 11.1386, 5717 , 1750 , 1780
9011 , 10.8268, 6129 , 1875 , 1906
10147 , 10.8268, 6565 , 2000 , 2033
10147 , 10.8268, 6566 , 2000 , 2033
12601 , 10.8268, 7372 , 2250 , 2286
12601 , 10.8268, 7373 , 2250 , 2286
12601 , 10.8268, 7374 , 2250 , 2286
12601 , 10.8268, 7375 , 2250 , 2286
12601 , 10.8268, 7376 , 2250 , 2286
12602 , 10.8268, 7377 , 2250 , 2286
12602 , 10.8268, 7378 , 2250 , 2286
12602 , 10.8268, 7379 , 2250 , 2286
15338 , 10.8268, 8234 , 2500 , 2543
15338 , 10.8268, 8235 , 2500 , 2543
18296 , 10.8268, 8987 , 2750 , 2799
18296 , 10.8268, 8988 , 2750 , 2799
18296 , 10.8268, 8989 , 2750 , 2799
18297 , 10.8268, 8990 , 2750 , 2799
21533 , 10.8268, 9808 , 3000 , 3053
25018 , 10.8268, 10610 , 3250 , 3306
28770 , 10.8268, 11393 , 3500 , 3561
32771 , 10.8268, 12183 , 3750 , 3812
37031 , 10.8268, 12943 , 4000 , 4069
37031 , 10.8268, 12944 , 4000 , 4069
41566 , 10.8268, 13758 , 4250 , 4325
41567 , 10.8268, 13759 , 4250 , 4325
41567 , 10.8268, 13760 , 4250 , 4325
