0 , 24.345, 183 , 178 , 0
3 , 21.0947, 186 , 142 , 2
4 , 17.0857, 187 , 65 , 3
6 , 14.2983, 192 , 22 , 7
16 , 12.4871, 238 , 28 , 21
70 , 12.3487, 412 , 84 , 82
102 , 11.7705, 496 , 112 , 110
326 , 11.7705, 975 , 250 , 251
326 , 11.7705, 976 , 250 , 251
326 , 11.7705, 977 , 250 , 251
638 , 11.5645, 1464 , 391 , 394
722 , 11.2288, 1559 , 425 , 428
941 , 11.2288, 1818 , 500 , 504
1818 , 11.2288, 2610 , 750 , 760
1818 , 11.2288, 2611 , 750 , 760
2617 , 10.411, 3182 , 931 , 944
2969 , 10.411, 3369 , 1000 , 1016
2970 , 10.411, 3370 , 1000 , 1016
2970 , 10.411, 3371 , 1000 , 1016
4416 , 10.411, 4213 , 1250 , 1273
4417 , 10.411, 4214 , 1250 , 1273
6142 , 10.411, 5081 , 1500 , 1528
6143 , 10.411, 5082 , 1500 , 1528
8119 , 10.411, 5906 , 1750 , 1783
8119 , 10.411, 5907 , 1750 , 1783
8119 , 10.411, 5908 , 1750 , 1783
10361 , 10.411, 6760 , 2000 , 2041
10361 , 10.411, 6761 , 2000 , 2041
10362 , 10.411, 6762 , 2000 , 2041
10362 , 10.411, 6763 , 2000 , 2041
12845 , 10.411, 7557 , 2250 , 2295
15607 , 10.411, 8431 , 2500 , 2551
18632 , 10.411, 9370 , 2750 , 2805
18632 , 10.411, 9371 , 2750 , 2805
21907 , 10.411, 10231 , 3000 , 3059
25425 , 10.411, 11033 , 3250 , 3316
25426 , 10.411, 11034 , 3250 , 3316
25426 , 10.411, 11035 , 3250 , 3316
25426 , 10.411, 11036 , 3250 , 3316
29218 , 10.411, 11887 , 3500 , 3571
29218 , 10.411, 11888 , 3500 , 3571
33273 , 10.411, 12766 , 3750 , 3826
33273 , 10.411, 12767 , 3750 , 3826
37565 , 10.411, 13587 , 4000 , 4082
37565 , 10.411, 13588 , 4000 , 4082
42106 , 10.411, 14375 , 4250 , 4337
