0 , 24.345, 183 , 178 , 0
4 , 22.2129, 185 , 142 , 2
13 , 22.086, 192 , 99 , 9
16 , 21.284, 194 , 101 , 11
31 , 20.2788, 204 , 111 , 21
46 , 19.8157, 216 , 80 , 33
163 , 15.4381, 295 , 159 , 112
416 , 15.4381, 426 , 250 , 243
825 , 14.3437, 575 , 399 , 392
1204 , 14.3437, 677 , 500 , 494
2439 , 14.3437, 927 , 750 , 744
3731 , 14.3437, 1177 , 1000 , 994
5002 , 14.3437, 1427 , 1250 , 1244
6532 , 14.3437, 1677 , 1500 , 1494
8318 , 14.3437, 1927 , 1750 , 1744
10357 , 14.3437, 2177 , 2000 , 1994
12682 , 14.3437, 2427 , 2250 , 2244
15295 , 14.3437, 2677 , 2500 , 2494
18172 , 14.3437, 2927 , 2750 , 2744
21347 , 14.3437, 3177 , 3000 , 2994
24801 , 14.3437, 3427 , 3250 , 3244
28409 , 14.3437, 3677 , 3500 , 3494
32286 , 14.3437, 3927 , 3750 , 3744
36517 , 14.3437, 4177 , 4000 , 3994
41485 , 14.3437, 4427 , 4250 , 4244
