0 , 24.345, 183 , 178 , 0
3 , 23.0671, 184 , 141 , 1
8 , 22.4453, 185 , 113 , 2
10 , 20.368, 186 , 114 , 3
15 , 19.9432, 188 , 54 , 5
18 , 18.9457, 189 , 55 , 6
20 , 16.6168, 190 , 39 , 7
22 , 16.3937, 191 , 21 , 8
24 , 15.2512, 192 , 22 , 9
26 , 13.7817, 193 , 18 , 10
61 , 13.3864, 212 , 35 , 29
78 , 13.1837, 221 , 44 , 38
80 , 12.5253, 222 , 45 , 39
90 , 12.1259, 227 , 47 , 44
165 , 12.0767, 259 , 79 , 76
169 , 12.0155, 261 , 81 , 78
171 , 11.4961, 262 , 82 , 79
17743 , 11.2378, 407 , 226 , 224
17808 , 11.2378, 431 , 250 , 248
25769 , 11.2378, 681 , 500 , 498
30863 , 11.2378, 941 , 750 , 758
37543 , 11.1015, 957 , 766 , 774
37976 , 10.8887, 1011 , 819 , 828
