0 , 24.345, 183 , 178 , 0
13 , 19.2415, 190 , 147 , 7
57 , 18.3214, 231 , 83 , 48
323 , 18.3214, 398 , 250 , 215
824 , 18.3214, 648 , 500 , 465
1293 , 15.7992, 812 , 664 , 629
1671 , 15.7992, 924 , 750 , 741
2689 , 15.7992, 1174 , 1000 , 991
3978 , 15.7992, 1424 , 1250 , 1241
5518 , 15.7992, 1674 , 1500 , 1491
6239 , 15.7379, 1778 , 1604 , 1595
7994 , 15.7379, 1924 , 1750 , 1741
10553 , 15.7379, 2174 , 2000 , 1991
10571 , 14.1554, 2176 , 2002 , 1993
10588 , 14.1554, 2177 , 2000 , 1994
12894 , 14.1554, 2427 , 2250 , 2244
15464 , 14.1554, 2677 , 2500 , 2494
18288 , 14.1554, 2927 , 2750 , 2744
21368 , 14.1554, 3177 , 3000 , 2994
24707 , 14.1554, 3427 , 3250 , 3244
28304 , 14.1554, 3677 , 3500 , 3494
32154 , 14.1554, 3927 , 3750 , 3744
36255 , 14.1554, 4177 , 4000 , 3994
40612 , 14.1554, 4427 , 4250 , 4244
