0 , 24.345, 183 , 178 , 0
58 , 22.6639, 187 , 144 , 4
61 , 20.361, 188 , 109 , 5
69 , 19.6049, 191 , 57 , 8
71 , 18.1272, 192 , 58 , 9
74 , 17.3643, 193 , 36 , 10
86 , 16.8989, 199 , 42 , 16
93 , 16.3473, 202 , 34 , 19
95 , 15.9995, 203 , 35 , 20
105 , 14.1318, 208 , 34 , 25
328 , 13.787, 209 , 33 , 26
330 , 12.1559, 210 , 34 , 27
4905 , 11.798, 231 , 51 , 48
5283 , 11.2958, 395 , 212 , 212
10662 , 11.2958, 433 , 250 , 250
22478 , 11.2958, 684 , 500 , 501
28681 , 11.2958, 934 , 750 , 751
35413 , 11.2958, 1186 , 1000 , 1003
42809 , 11.1676, 1391 , 1197 , 1208
43193 , 11.1676, 1446 , 1250 , 1263
