0 , 4.03846, 1149 , 41 , 0
10 , 3.72744, 1153 , 33 , 4
66 , 3.67158, 1183 , 46 , 34
87 , 2.03867, 1197 , 51 , 48
743 , 1.76763, 1433 , 151 , 284
2382 , 1.68387, 1649 , 257 , 500
