0 , 39.2005, 249 , 8 , 0
60 , 32.3457, 289 , 10 , 15
308 , 25.8248, 691 , 19 , 101
316 , 24.2428, 692 , 20 , 102
524 , 20.5547, 1496 , 30 , 150
540 , 19.713, 1527 , 27 , 154
749 , 17.9852, 2712 , 33 , 181
798 , 15.7399, 2878 , 33 , 183
875 , 15.5855, 3185 , 35 , 189
910 , 12.8546, 3351 , 37 , 191
1152 , 9.68191, 4459 , 39 , 202
1249 , 8.87386, 4729 , 26 , 209
1262 , 8.50831, 4750 , 24 , 211
1476 , 7.18623, 5309 , 28 , 221
2027 , 5.85828, 6198 , 32 , 240
2821 , 4.55713, 6922 , 42 , 272
3471 , 4.25155, 7215 , 42 , 286
