0 , 24.345, 183 , 178 , 0
0 , 22.9052, 184 , 141 , 1
0 , 19.978, 187 , 111 , 3
0 , 16.0373, 194 , 46 , 5
0 , 15.7216, 212 , 18 , 9
0 , 14.8735, 214 , 20 , 11
1 , 13.1834, 235 , 26 , 18
7 , 12.0121, 506 , 97 , 93
14 , 11.208, 766 , 171 , 170
24 , 11.208, 1020 , 250 , 255
59 , 11.187, 1761 , 483 , 490
62 , 11.187, 1822 , 500 , 508
62 , 11.187, 1823 , 500 , 508
114 , 11.187, 2679 , 750 , 764
173 , 11.187, 3426 , 1000 , 1019
173 , 11.187, 3427 , 1000 , 1019
173 , 11.187, 3428 , 1000 , 1019
173 , 11.187, 3429 , 1000 , 1019
242 , 11.187, 4111 , 1250 , 1271
242 , 11.187, 4112 , 1250 , 1271
242 , 11.187, 4113 , 1250 , 1271
242 , 11.187, 4114 , 1250 , 1271
327 , 11.187, 4915 , 1500 , 1524
421 , 11.187, 5744 , 1750 , 1775
526 , 11.187, 6521 , 2000 , 2031
526 , 11.187, 6522 , 2000 , 2031
641 , 11.187, 7321 , 2250 , 2285
641 , 11.187, 7322 , 2250 , 2285
729 , 10.6883, 7847 , 2427 , 2465
768 , 10.6883, 8093 , 2500 , 2539
768 , 10.6883, 8094 , 2500 , 2539
768 , 10.6883, 8095 , 2500 , 2539
768 , 10.6883, 8096 , 2500 , 2539
768 , 10.6883, 8097 , 2500 , 2539
769 , 10.6883, 8098 , 2500 , 2539
909 , 10.6883, 8879 , 2750 , 2794
910 , 10.6883, 8880 , 2750 , 2794
910 , 10.6883, 8881 , 2750 , 2794
910 , 10.6883, 8882 , 2750 , 2794
1061 , 10.6883, 9637 , 3000 , 3050
1061 , 10.6883, 9638 , 3000 , 3050
1226 , 10.6883, 10447 , 3250 , 3302
1226 , 10.6883, 10448 , 3250 , 3302
1226 , 10.6883, 10449 , 3250 , 3302
1226 , 10.6883, 10450 , 3250 , 3302
1400 , 10.6883, 11258 , 3500 , 3556
1400 , 10.6883, 11259 , 3500 , 3556
1400 , 10.6883, 11260 , 3500 , 3556
1586 , 10.6883, 12096 , 3750 , 3815
1586 , 10.6883, 12097 , 3750 , 3815
1586 , 10.6883, 12098 , 3750 , 3815
1586 , 10.6883, 12099 , 3750 , 3815
1781 , 10.6883, 12874 , 4000 , 4070
1781 , 10.6883, 12875 , 4000 , 4070
1987 , 10.6883, 13632 , 4250 , 4322
1987 , 10.6883, 13633 , 4250 , 4322
1987 , 10.6883, 13634 , 4250 , 4322
1987 , 10.6883, 13635 , 4250 , 4322
2205 , 10.6883, 14397 , 4500 , 4574
2205 , 10.6883, 14398 , 4500 , 4574
2205 , 10.6883, 14399 , 4500 , 4574
2434 , 10.6883, 15198 , 4750 , 4828
2434 , 10.6883, 15199 , 4750 , 4828
2673 , 10.6883, 16065 , 5000 , 5079
2925 , 10.6883, 16907 , 5250 , 5336
3187 , 10.6883, 17625 , 5500 , 5588
3187 , 10.6883, 17626 , 5500 , 5588
3187 , 10.6883, 17627 , 5500 , 5588
3187 , 10.6883, 17628 , 5500 , 5588
3460 , 10.6883, 18432 , 5750 , 5844
3460 , 10.6883, 18433 , 5750 , 5844
3460 , 10.6883, 18434 , 5750 , 5844
3460 , 10.6883, 18435 , 5750 , 5844
3460 , 10.6883, 18436 , 5750 , 5844
3739 , 10.6883, 19224 , 6000 , 6097
3739 , 10.6883, 19225 , 6000 , 6097
3739 , 10.6883, 19226 , 6000 , 6097
3739 , 10.6883, 19227 , 6000 , 6097
3739 , 10.6883, 19228 , 6000 , 6097
3739 , 10.6883, 19229 , 6000 , 6097
4033 , 10.6883, 20053 , 6250 , 6350
4033 , 10.6883, 20054 , 6250 , 6350
4033 , 10.6883, 20055 , 6250 , 6350
4033 , 10.6883, 20056 , 6250 , 6350
4033 , 10.6883, 20057 , 6250 , 6350
4337 , 10.6883, 20848 , 6500 , 6603
4337 , 10.6883, 20849 , 6500 , 6603
4337 , 10.6883, 20850 , 6500 , 6603
