0 , 24.345, 183 , 178 , 0
1 , 16.3168, 190 , 141 , 7
2 , 11.0457, 193 , 12 , 10
31 , 10.0919, 195 , 7 , 12
311 , 10.0919, 441 , 250 , 258
705 , 10.0919, 695 , 500 , 512
849 , 10.0919, 945 , 750 , 762
1178 , 10.0919, 1387 , 1000 , 1204
1812 , 10.0919, 1644 , 1250 , 1461
2015 , 10.0919, 1894 , 1500 , 1711
2392 , 10.0919, 2156 , 1750 , 1973
4293 , 10.0919, 2406 , 2000 , 2223
4389 , 10.0919, 2658 , 2250 , 2475
4731 , 10.0919, 2908 , 2500 , 2725
5207 , 10.0919, 3159 , 2750 , 2976
5508 , 10.0919, 3418 , 3000 , 3235
5668 , 10.0919, 3668 , 3250 , 3485
7419 , 10.0919, 3918 , 3500 , 3735
7738 , 10.0919, 4188 , 3750 , 4005
8140 , 10.0919, 4442 , 4000 , 4259
9446 , 10.0919, 4692 , 4250 , 4509
10073 , 10.0919, 4947 , 4500 , 4764
11106 , 10.0919, 5197 , 4750 , 5014
11560 , 10.0919, 5447 , 5000 , 5264
12949 , 10.0919, 5697 , 5250 , 5514
13284 , 10.0919, 5947 , 5500 , 5764
13610 , 10.0919, 6197 , 5750 , 6014
14904 , 10.0919, 6458 , 6000 , 6275
15717 , 10.0919, 6721 , 6250 , 6538
16282 , 10.0919, 6971 , 6500 , 6788
19072 , 10.0919, 7221 , 6750 , 7038
19585 , 10.0919, 7471 , 7000 , 7288
21127 , 10.0919, 7721 , 7250 , 7538
22016 , 10.0919, 7995 , 7500 , 7812
22783 , 10.0919, 8245 , 7750 , 8062
23444 , 10.0919, 8495 , 8000 , 8312
24567 , 10.0919, 8747 , 8250 , 8564
28271 , 10.0919, 8997 , 8500 , 8814
28916 , 10.0919, 9255 , 8750 , 9072
29288 , 10.0919, 9505 , 9000 , 9322
31156 , 10.0919, 9755 , 9250 , 9572
31491 , 10.0919, 10011 , 9500 , 9828
31842 , 10.0919, 10261 , 9750 , 10078
32510 , 10.0919, 10511 , 10000 , 10328
33335 , 10.0919, 10761 , 10250 , 10578
33879 , 10.0919, 11011 , 10500 , 10828
34290 , 10.0919, 11261 , 10750 , 11078
35095 , 10.0919, 11511 , 11000 , 11328
36827 , 10.0919, 11761 , 11250 , 11578
37650 , 10.0919, 12011 , 11500 , 11828
38839 , 10.0919, 12261 , 11750 , 12078
40877 , 10.0919, 12528 , 12000 , 12345
41468 , 10.0919, 12778 , 12250 , 12595
41914 , 10.0919, 13028 , 12500 , 12845
44172 , 10.0919, 13282 , 12750 , 13099
