0 , 4.56626, 256 , 10 , 0
100 , 4.32572, 259 , 10 , 3
202 , 3.38114, 261 , 12 , 5
247 , 3.26818, 264 , 13 , 8
1015 , 3.26636, 373 , 45 , 117
1425 , 3.15612, 444 , 64 , 188
7158 , 3.12327, 1429 , 317 , 1173
