0 , 24.345, 183 , 178
0 , 23.1133, 189 , 146
0 , 20.7885, 190 , 118
1 , 19.503, 201 , 74
1 , 18.4835, 204 , 59
19 , 18.4835, 404 , 250
47 , 17.9989, 585 , 431
47 , 17.646, 587 , 433
48 , 16.4861, 594 , 440
63 , 16.4861, 671 , 500
121 , 15.1194, 916 , 745
124 , 15.1194, 925 , 750
203 , 15.1194, 1175 , 1000
301 , 15.1194, 1425 , 1250
418 , 15.1194, 1675 , 1500
554 , 15.1194, 1925 , 1750
708 , 15.1194, 2175 , 2000
883 , 15.1194, 2425 , 2250
1076 , 15.1194, 2675 , 2500
1290 , 15.1194, 2925 , 2750
1522 , 15.1194, 3175 , 3000
1773 , 15.1194, 3425 , 3250
2043 , 15.1194, 3675 , 3500
2266 , 12.9479, 3870 , 3695
2349 , 12.9479, 3937 , 3750
2662 , 12.9479, 4187 , 4000
2992 , 12.9479, 4437 , 4250
3341 , 12.9479, 4687 , 4500
3712 , 12.9479, 4937 , 4750
4101 , 12.9479, 5187 , 5000
4512 , 12.9479, 5437 , 5250
4942 , 12.9479, 5687 , 5500
5391 , 12.9479, 5937 , 5750
5855 , 12.9479, 6187 , 6000
6339 , 12.9479, 6437 , 6250
6844 , 12.9479, 6687 , 6500
7368 , 12.9479, 6937 , 6750
7907 , 12.9479, 7187 , 7000
8467 , 12.9479, 7437 , 7250
9048 , 12.9479, 7687 , 7500
9674 , 12.9479, 7937 , 7750
10344 , 12.9479, 8187 , 8000
10990 , 12.9479, 8437 , 8250
11673 , 12.9479, 8687 , 8500
12381 , 12.9479, 8937 , 8750
13103 , 12.9479, 9187 , 9000
13846 , 12.9479, 9437 , 9250
14626 , 12.9479, 9687 , 9500
15435 , 12.9479, 9937 , 9750
16236 , 12.9479, 10187 , 10000
17032 , 12.9479, 10437 , 10250
17851 , 12.9479, 10687 , 10500
18683 , 12.9479, 10937 , 10750
19560 , 12.9479, 11187 , 11000
20439 , 12.9479, 11437 , 11250
21349 , 12.9479, 11687 , 11500
22288 , 12.9479, 11937 , 11750
23230 , 12.9479, 12187 , 12000
24213 , 12.9479, 12437 , 12250
25219 , 12.9479, 12687 , 12500
26245 , 12.9479, 12937 , 12750
27276 , 12.9479, 13187 , 13000
28370 , 12.9479, 13437 , 13250
29452 , 12.9479, 13687 , 13500
30559 , 12.9479, 13937 , 13750
31659 , 12.9479, 14187 , 14000
32758 , 12.9479, 14437 , 14250
33898 , 12.9479, 14687 , 14500
35094 , 12.9479, 14937 , 14750
36296 , 12.9479, 15187 , 15000
37533 , 12.9479, 15437 , 15250
38788 , 12.9479, 15687 , 15500
40016 , 12.9479, 15937 , 15750
41285 , 12.9479, 16187 , 16000
42597 , 12.9479, 16437 , 16250
43923 , 12.9479, 16687 , 16500
