0 , 24.345, 183 , 178
1 , 24.2403, 200 , 156
2 , 22.1953, 206 , 162
2 , 20.1751, 212 , 118
3 , 15.8971, 224 , 84
21 , 15.8971, 425 , 250
64 , 15.8971, 675 , 500
127 , 15.8971, 925 , 750
212 , 15.8971, 1175 , 1000
316 , 15.8971, 1425 , 1250
440 , 15.8971, 1675 , 1500
582 , 15.8971, 1925 , 1750
741 , 15.8971, 2175 , 2000
931 , 15.8971, 2425 , 2250
1033 , 15.3203, 2551 , 2376
1138 , 15.3203, 2675 , 2500
1378 , 15.3203, 2925 , 2750
1645 , 15.3203, 3175 , 3000
1934 , 15.3203, 3425 , 3250
2240 , 15.3203, 3675 , 3500
2483 , 15.0259, 3863 , 3688
2569 , 15.0259, 3926 , 3750
2905 , 15.0259, 4176 , 4000
3237 , 15.0259, 4426 , 4250
3595 , 15.0259, 4676 , 4500
3970 , 15.0259, 4926 , 4750
4360 , 15.0259, 5176 , 5000
4771 , 15.0259, 5426 , 5250
5192 , 15.0259, 5676 , 5500
5643 , 15.0259, 5926 , 5750
6112 , 15.0259, 6176 , 6000
6606 , 15.0259, 6426 , 6250
7118 , 15.0259, 6676 , 6500
7648 , 15.0259, 6926 , 6750
8187 , 15.0259, 7176 , 7000
8761 , 15.0259, 7426 , 7250
9351 , 15.0259, 7676 , 7500
9967 , 15.0259, 7926 , 7750
10591 , 15.0259, 8176 , 8000
10612 , 13.6552, 8184 , 8008
11255 , 13.6552, 8429 , 8250
11930 , 13.6552, 8679 , 8500
12689 , 13.6552, 8929 , 8750
13406 , 13.6552, 9179 , 9000
14123 , 13.6552, 9429 , 9250
14878 , 13.6552, 9679 , 9500
15702 , 13.6552, 9929 , 9750
16481 , 13.6552, 10179 , 10000
17277 , 13.6552, 10429 , 10250
18168 , 13.6552, 10679 , 10500
19073 , 13.6552, 10929 , 10750
19962 , 13.6552, 11179 , 11000
20884 , 13.6552, 11429 , 11250
21777 , 13.6552, 11679 , 11500
22711 , 13.6552, 11929 , 11750
23678 , 13.6552, 12179 , 12000
24680 , 13.6552, 12429 , 12250
25697 , 13.6552, 12679 , 12500
26722 , 13.6552, 12929 , 12750
27791 , 13.6552, 13179 , 13000
28839 , 13.6552, 13429 , 13250
29876 , 13.6552, 13679 , 13500
30945 , 13.6552, 13929 , 13750
31473 , 12.8146, 14049 , 13870
32092 , 12.8146, 14181 , 14000
33226 , 12.8146, 14431 , 14250
34409 , 12.8146, 14681 , 14500
35597 , 12.8146, 14931 , 14750
36806 , 12.8146, 15181 , 15000
38056 , 12.8146, 15431 , 15250
39313 , 12.8146, 15681 , 15500
40625 , 12.8146, 15931 , 15750
41914 , 12.8146, 16181 , 16000
43195 , 12.8146, 16431 , 16250
44478 , 12.8146, 16681 , 16500
