0 , 24.345, 183 , 178
0 , 17.0787, 186 , 143
19 , 17.0787, 419 , 250
38 , 16.974, 552 , 383
60 , 16.974, 669 , 500
70 , 15.1464, 718 , 549
122 , 15.1464, 926 , 750
201 , 15.1464, 1176 , 1000
300 , 15.1464, 1426 , 1250
416 , 15.1464, 1676 , 1500
552 , 15.1464, 1926 , 1750
706 , 15.1464, 2176 , 2000
880 , 15.1464, 2426 , 2250
1074 , 15.1464, 2676 , 2500
1286 , 15.1464, 2926 , 2750
1519 , 15.1464, 3176 , 3000
1769 , 15.1464, 3426 , 3250
2037 , 15.1464, 3676 , 3500
2326 , 15.1464, 3926 , 3750
2634 , 15.1464, 4176 , 4000
2958 , 15.1464, 4426 , 4250
3303 , 15.1464, 4676 , 4500
3667 , 15.1464, 4926 , 4750
4048 , 15.1464, 5176 , 5000
4449 , 15.1464, 5426 , 5250
4870 , 15.1464, 5676 , 5500
5309 , 15.1464, 5926 , 5750
5770 , 15.1464, 6176 , 6000
6131 , 14.9226, 6367 , 6191
6247 , 14.9226, 6426 , 6250
6743 , 14.9226, 6676 , 6500
7261 , 14.9226, 6926 , 6750
7807 , 14.9226, 7176 , 7000
8025 , 14.2926, 7274 , 7098
8370 , 14.2926, 7427 , 7250
8954 , 14.2926, 7677 , 7500
9554 , 14.2926, 7927 , 7750
10171 , 14.2926, 8177 , 8000
10800 , 14.2926, 8427 , 8250
11453 , 14.2926, 8677 , 8500
12127 , 14.2926, 8927 , 8750
12819 , 14.2926, 9177 , 9000
13532 , 14.2926, 9427 , 9250
14255 , 14.2926, 9677 , 9500
15001 , 14.2926, 9927 , 9750
15765 , 14.2926, 10177 , 10000
16546 , 14.2926, 10427 , 10250
17349 , 14.2926, 10677 , 10500
18178 , 14.2926, 10927 , 10750
19022 , 14.2926, 11177 , 11000
19877 , 14.2926, 11427 , 11250
20756 , 14.2926, 11677 , 11500
21658 , 14.2926, 11927 , 11750
22576 , 14.2926, 12177 , 12000
23518 , 14.2926, 12427 , 12250
24469 , 14.2926, 12677 , 12500
25445 , 14.2926, 12927 , 12750
26434 , 14.2926, 13177 , 13000
27444 , 14.2926, 13427 , 13250
28481 , 14.2926, 13677 , 13500
29526 , 14.2926, 13927 , 13750
30598 , 14.2926, 14177 , 14000
31680 , 14.2926, 14427 , 14250
32778 , 14.2926, 14677 , 14500
33905 , 14.2926, 14927 , 14750
35047 , 14.2926, 15177 , 15000
36207 , 14.2926, 15427 , 15250
37388 , 14.2926, 15677 , 15500
38592 , 14.2926, 15927 , 15750
39813 , 14.2926, 16177 , 16000
41054 , 14.2926, 16427 , 16250
42326 , 14.2926, 16677 , 16500
43614 , 14.2926, 16927 , 16750
44914 , 14.2926, 17177 , 17000
