0 , 24.345, 183 , 178
0 , 21.3676, 184 , 141
0 , 19.8167, 185 , 72
0 , 19.3257, 188 , 44
0 , 18.5132, 189 , 45
1 , 17.9065, 190 , 36
1 , 17.5359, 191 , 37
1 , 13.4905, 194 , 30
17 , 13.0192, 239 , 60
17 , 12.7826, 246 , 67
88 , 12.6996, 287 , 104
88 , 12.6445, 288 , 105
108 , 12.5622, 317 , 134
442 , 12.5622, 433 , 250
694 , 12.3466, 513 , 330
695 , 10.8163, 514 , 331
4620 , 10.8163, 683 , 500
7338 , 10.8163, 937 , 750
10291 , 10.8163, 1199 , 1000
13957 , 10.8163, 1454 , 1250
17954 , 10.8163, 1708 , 1500
21847 , 10.8163, 1962 , 1750
26563 , 10.8163, 2212 , 2000
30593 , 10.8163, 2466 , 2250
34259 , 10.8163, 2737 , 2500
34259 , 10.8163, 2738 , 2500
37247 , 10.8163, 2990 , 2750
38551 , 10.7053, 3023 , 2782
42576 , 10.7053, 3251 , 3000
