0 , 24.345, 183 , 178
2 , 23.3432, 191 , 148
2 , 22.7231, 192 , 149
2 , 20.2132, 195 , 116
4 , 17.9278, 222 , 65
4 , 17.8135, 230 , 53
4 , 16.5862, 232 , 55
5 , 15.7829, 236 , 46
5 , 15.7195, 237 , 47
6 , 15.4617, 238 , 45
6 , 15.3941, 242 , 49
6 , 15.0966, 244 , 51
6 , 14.3491, 245 , 52
6 , 14.2411, 246 , 51
6 , 12.5114, 249 , 54
111 , 12.4118, 270 , 70
111 , 12.2359, 271 , 71
418 , 11.6831, 358 , 158
721 , 11.6831, 455 , 250
1577 , 11.4064, 609 , 404
1577 , 10.9431, 611 , 406
2994 , 10.9431, 712 , 500
7351 , 10.9431, 967 , 750
12052 , 10.9431, 1219 , 1000
15015 , 10.9431, 1471 , 1250
18665 , 10.9431, 1724 , 1500
22203 , 10.9431, 1980 , 1750
22203 , 10.9431, 1981 , 1750
22365 , 10.7544, 2016 , 1783
25988 , 10.7544, 2237 , 2000
30037 , 10.7544, 2497 , 2250
33573 , 10.7544, 2756 , 2500
37206 , 10.7544, 3016 , 2750
40929 , 10.7544, 3267 , 3000
