0 , 24.345, 183 , 178
0 , 22.0922, 184 , 141
0 , 20.7978, 189 , 95
1 , 20.3313, 190 , 63
1 , 19.7634, 191 , 64
2 , 19.5267, 193 , 66
2 , 17.4272, 197 , 52
2 , 15.2389, 199 , 35
19 , 15.1722, 237 , 58
39 , 14.4376, 267 , 88
60 , 14.1118, 292 , 112
61 , 13.4684, 297 , 117
61 , 12.9772, 298 , 115
146 , 12.9232, 299 , 116
177 , 12.8482, 349 , 166
185 , 12.7667, 362 , 179
185 , 12.5725, 363 , 179
269 , 12.3047, 386 , 202
411 , 12.3047, 434 , 250
804 , 11.5456, 521 , 337
1034 , 10.7995, 596 , 412
2079 , 10.7995, 688 , 500
3749 , 10.7149, 839 , 649
6362 , 10.7149, 945 , 750
12466 , 10.7149, 1202 , 1000
17046 , 10.7149, 1460 , 1250
23125 , 10.7149, 1714 , 1500
28618 , 10.7149, 1969 , 1750
30652 , 10.4933, 2086 , 1866
33574 , 10.4933, 2234 , 2000
39510 , 10.4933, 2487 , 2250
