0 , 24.345, 183 , 178
0 , 23.2675, 187 , 144
0 , 21.4921, 188 , 145
1 , 20.6315, 193 , 82
2 , 20.2593, 219 , 107
7 , 19.542, 276 , 140
10 , 17.0828, 307 , 171
52 , 15.9942, 621 , 452
243 , 15.1815, 1287 , 1112
1974 , 14.8917, 3598 , 3422
6115 , 13.9644, 6330 , 6154
