0 , 24.345, 183 , 178
0 , 24.2722, 187 , 144
1 , 21.803, 188 , 145
1 , 19.9919, 189 , 84
1 , 18.6617, 191 , 49
1 , 17.4969, 192 , 38
1 , 16.3063, 198 , 34
2 , 16.1852, 200 , 27
5 , 15.7694, 217 , 44
5 , 15.5155, 218 , 45
5 , 14.252, 225 , 52
8 , 13.4208, 240 , 64
9 , 13.315, 242 , 63
19 , 12.9222, 267 , 88
19 , 12.8035, 272 , 93
19 , 12.4425, 273 , 94
20 , 12.1572, 276 , 95
20 , 11.8259, 278 , 97
325 , 10.4386, 331 , 150
