0 , 24.345, 183 , 178
0 , 20.0343, 185 , 141
2 , 18.3229, 190 , 49
2 , 17.5504, 191 , 34
2 , 17.2576, 193 , 36
5 , 17.0863, 197 , 29
5 , 16.5469, 210 , 42
6 , 14.6544, 212 , 44
15 , 14.3674, 226 , 50
15 , 13.5765, 227 , 51
16 , 13.5329, 233 , 53
28 , 11.6981, 239 , 59
386 , 11.6416, 282 , 99
1856 , 11.5667, 636 , 438
2107 , 11.3718, 715 , 517
9147 , 11.3541, 1612 , 1400
12258 , 11.0877, 1960 , 1744
12259 , 10.4683, 1961 , 1744
