0 , 24.345, 183 , 178
0 , 21.6135, 373 , 141
0 , 19.4816, 671 , 81
1 , 18.783, 783 , 44
5 , 14.4632, 6048 , 48
15 , 14.1437, 23204 , 19
62 , 13.4252, 103573 , 27
350 , 13.3173, 609670 , 33
1203 , 12.7579, 2104578 , 54
3724 , 12.0356, 6573323 , 84
34082 , 11.62, 60928308 , 187
