0 , 24.345, 183 , 178
0 , 20.3756, 184 , 141
0 , 18.0531, 193 , 52
1 , 16.8333, 219 , 41
1 , 15.4079, 230 , 36
1 , 13.8936, 245 , 34
1 , 13.8852, 251 , 33
3 , 13.1791, 309 , 50
5 , 13.0378, 376 , 70
7 , 12.998, 461 , 91
14 , 12.2467, 673 , 162
48 , 11.6397, 1380 , 363
334 , 11.6059, 4237 , 1218
442 , 10.779, 4909 , 1431
804 , 10.6043, 6758 , 1996
