0 , 38.1755, 211 , 88 , 0
65 , 37.1353, 223 , 97 , 12
338 , 36.5203, 347 , 128 , 136
686 , 35.3528, 407 , 159 , 196
703 , 33.9609, 408 , 160 , 197
714 , 33.768, 413 , 161 , 202
727 , 33.7418, 414 , 162 , 203
767 , 33.523, 419 , 165 , 208
1622 , 32.6122, 553 , 248 , 342
3284 , 32.1987, 835 , 360 , 624
7060 , 28.1779, 1523 , 534 , 1312
7118 , 27.8468, 1528 , 537 , 1317
8939 , 27.7088, 1718 , 614 , 1507
10331 , 26.9341, 1785 , 654 , 1574
10394 , 26.5985, 1786 , 655 , 1575
10602 , 25.7687, 1819 , 664 , 1608
65633 , 25.6088, 5899 , 2206 , 5688
