0 , 38.1755, 211 , 88 , 0
30 , 38.159, 282 , 92 , 16
168 , 32.3596, 391 , 106 , 48
530 , 31.9382, 1260 , 140 , 148
1118 , 31.4455, 2696 , 203 , 305
1215 , 29.5345, 2845 , 208 , 322
1404 , 29.1666, 3765 , 225 , 381
2019 , 28.5905, 7254 , 281 , 589
2214 , 27.5864, 8171 , 294 , 627
5476 , 27.1913, 29467 , 523 , 1310
7767 , 27.1813, 42790 , 667 , 1665
11162 , 26.8245, 63450 , 861 , 2204
13796 , 26.5127, 77603 , 997 , 2568
15576 , 26.3621, 88766 , 1086 , 2810
19975 , 26.023, 119328 , 1307 , 3393
23251 , 25.9644, 147926 , 1451 , 3869
29981 , 25.3616, 189573 , 1705 , 4552
69589 , 24.8685, 470475 , 3002 , 7827
85188 , 24.219, 593407 , 3441 , 8913
93497 , 24.0381, 670691 , 3639 , 9376
113636 , 23.9323, 878864 , 4096 , 10496
